0.000000	0.765625	0.019555
0.000000	0.773438	0.021155
0.000000	0.781250	0.022901
0.000000	0.789062	0.024808
0.000000	0.796875	0.026891
0.000000	0.804688	0.029166
0.000000	0.812500	0.031643
0.000000	0.820312	0.034326
0.000000	0.828125	0.037213
0.000000	0.835938	0.040292
0.000000	0.843750	0.043546
0.000000	0.851562	0.046952
0.000000	0.859375	0.050484
0.000000	0.867188	0.054114
0.000000	0.875000	0.057814
0.000000	0.882812	0.061558
0.000000	0.890625	0.065319
0.000000	0.898438	0.069066
0.000000	0.906250	0.072769
0.000000	0.914062	0.076393
0.000000	0.921875	0.079902
0.000000	0.929688	0.083255
0.000000	0.937500	0.086410
0.000000	0.945312	0.089323
0.000000	0.953125	0.091952
0.000000	0.960938	0.094256
0.000000	0.968750	0.096198
0.000000	0.976562	0.097744
0.000000	0.984375	0.098869
0.000000	0.992188	0.099551
0.000000	1.000000	0.099780
0.007812	0.000000	0.000413
0.007812	0.007812	0.000413
0.007812	0.015625	0.000414
0.007812	0.023438	0.000415
0.007812	0.031250	0.000416
0.007812	0.039062	0.000417
0.007812	0.046875	0.000419
0.007812	0.054688	0.000421
0.007812	0.062500	0.000424
0.007812	0.070312	0.000427
0.007812	0.078125	0.000430
0.007812	0.085938	0.000434
0.007812	0.093750	0.000438
0.007812	0.101562	0.000442
0.007812	0.109375	0.000447
0.007812	0.117188	0.000452
0.007812	0.125000	0.000458
0.007812	0.132812	0.000464
0.007812	0.140625	0.000470
0.007812	0.148438	0.000477
0.007812	0.156250	0.000485
0.007812	0.164062	0.000493
0.007812	0.171875	0.000501
0.007812	0.179688	0.000510
0.007812	0.187500	0.000520
0.007812	0.195312	0.000530
0.007812	0.203125	0.000541
0.007812	0.210938	0.000553
0.007812	0.218750	0.000565
0.007812	0.226562	0.000578
0.007812	0.234375	0.000592
0.007812	0.242188	0.000607
0.007812	0.250000	0.000622
0.007812	0.257812	0.000639
0.007812	0.265625	0.000656
0.007812	0.273438	0.000675
0.007812	0.281250	0.000694
0.007812	0.289062	0.000715
0.007812	0.296875	0.000736
0.007812	0.304688	0.000760
0.007812	0.312500	0.000784
0.007812	0.320312	0.000810
0.007812	0.328125	0.000837
0.007812	0.335938	0.000866
0.007812	0.343750	0.000897
0.007812	0.351562	0.000930
0.007812	0.359375	0.000964
0.007812	0.367188	0.001001
0.007812	0.375000	0.001040
0.007812	0.382812	0.001081
0.007812	0.390625	0.001125
0.007812	0.398438	0.001171
0.007812	0.406250	0.001220
0.007812	0.414062	0.001273
0.007812	0.421875	0.001328
0.007812	0.429688	0.001388
0.007812	0.437500	0.001450
0.007812	0.445312	0.001517
0.007812	0.453125	0.001588
0.007812	0.460938	0.001664
0.007812	0.468750	0.001744
0.007812	0.476562	0.001830
0.007812	0.484375	0.001921
0.007812	0.492188	0.002018
0.007812	0.500000	0.002122
0.007812	0.507812	0.002233
0.007812	0.515625	0.002350
0.007812	0.523438	0.002476
0.007812	0.531250	0.002610
0.007812	0.539062	0.002753
0.007812	0.546875	0.002907
0.007812	0.554688	0.003070
0.007812	0.562500	0.003246
0.007812	0.570312	0.003434
0.007812	0.578125	0.003635
0.007812	0.585938	0.003852
0.007812	0.593750	0.004086
0.007812	0.601562	0.004338
0.007812	0.609375	0.004611
0.007812	0.617188	0.004907
0.007812	0.625000	0.005229
0.007812	0.632812	0.005580
0.007812	0.640625	0.005962
0.007812	0.648438	0.006379
0.007812	0.656250	0.006835
0.007812	0.664062	0.007333
0.007812	0.671875	0.007878
0.007812	0.679688	0.008472
0.007812	0.687500	0.009121
0.007812	0.695312	0.009828
0.007812	0.703125	0.010597
0.007812	0.710938	0.011432
0.007812	0.718750	0.012340
0.007812	0.726562	0.013324
0.007812	0.734375	0.014391
0.007812	0.742188	0.015548
0.007812	0.750000	0.016803
0.007812	0.757812	0.018165
0.007812	0.765625	0.019646
0.007812	0.773438	0.021259
0.007812	0.781250	0.023018
0.007812	0.789062	0.024940
0.007812	0.796875	0.027041
0.007812	0.804688	0.029334
0.007812	0.812500	0.031830
0.007812	0.820312	0.034532
0.007812	0.828125	0.037437
0.007812	0.835938	0.040536
0.007812	0.843750	0.043809
0.007812	0.851562	0.047234
0.007812	0.859375	0.050785
0.007812	0.867188	0.054435
0.007812	0.875000	0.058156
0.007812	0.882812	0.061922
0.007812	0.890625	0.065705
0.007812	0.898438	0.069476
0.007812	0.906250	0.073203
0.007812	0.914062	0.076852
0.007812	0.921875	0.080385
0.007812	0.929688	0.083762
0.007812	0.937500	0.086939
0.007812	0.945312	0.089874
0.007812	0.953125	0.092523
0.007812	0.960938	0.094844
0.007812	0.968750	0.096801
0.007812	0.976562	0.098359
0.007812	0.984375	0.099492
0.007812	0.992188	0.100180
0.007812	1.000000	0.100411
0.015625	0.000000	0.000414
0.015625	0.007812	0.000414
0.015625	0.015625	0.000414
0.015625	0.023438	0.000415
0.015625	0.031250	0.000416
0.015625	0.039062	0.000418
0.015625	0.046875	0.000420
0.015625	0.054688	0.000422
0.015625	0.062500	0.000424
0.015625	0.070312	0.000427
0.015625	0.078125	0.000430
0.015625	0.085938	0.000434
0.015625	0.093750	0.000438
0.015625	0.101562	0.000443
0.015625	0.109375	0.000447
0.015625	0.117188	0.000453
0.015625	0.125000	0.000458
0.015625	0.132812	0.000464
0.015625	0.140625	0.000471
0.015625	0.148438	0.000478
0.015625	0.156250	0.000485
0.015625	0.164062	0.000493
0.015625	0.171875	0.000502
0.015625	0.179688	0.000511
0.015625	0.187500	0.000521
0.015625	0.195312	0.000531
0.015625	0.203125	0.000542
0.015625	0.210938	0.000554
0.015625	0.218750	0.000566
0.015625	0.226562	0.000579
0.015625	0.234375	0.000593
0.015625	0.242188	0.000608
0.015625	0.250000	0.000623
0.015625	0.257812	0.000640
0.015625	0.265625	0.000657
0.015625	0.273438	0.000676
0.015625	0.281250	0.000695
0.015625	0.289062	0.000716
0.015625	0.296875	0.000738
0.015625	0.304688	0.000761
0.015625	0.312500	0.000785
0.015625	0.320312	0.000811
0.015625	0.328125	0.000839
0.015625	0.335938	0.000868
0.015625	0.343750	0.000899
0.015625	0.351562	0.000932
0.015625	0.359375	0.000966
0.015625	0.367188	0.001003
0.015625	0.375000	0.001042
0.015625	0.382812	0.001084
0.015625	0.390625	0.001127
0.015625	0.398438	0.001174
0.015625	0.406250	0.001224
0.015625	0.414062	0.001276
0.015625	0.421875	0.001332
0.015625	0.429688	0.001391
0.015625	0.437500	0.001454
0.015625	0.445312	0.001522
0.015625	0.453125	0.001593
0.015625	0.460938	0.001669
0.015625	0.468750	0.001750
0.015625	0.476562	0.001836
0.015625	0.484375	0.001928
0.015625	0.492188	0.002025
0.015625	0.500000	0.002130
0.015625	0.507812	0.002241
0.015625	0.515625	0.002359
0.015625	0.523438	0.002486
0.015625	0.531250	0.002621
0.015625	0.539062	0.002765
0.015625	0.546875	0.002919
0.015625	0.554688	0.003084
0.015625	0.562500	0.003260
0.015625	0.570312	0.003450
0.015625	0.578125	0.003653
0.015625	0.585938	0.003872
0.015625	0.593750	0.004108
0.015625	0.601562	0.004362
0.015625	0.609375	0.004638
0.015625	0.617188	0.004937
0.015625	0.625000	0.005262
0.015625	0.632812	0.005616
0.015625	0.640625	0.006002
0.015625	0.648438	0.006424
0.015625	0.656250	0.006885
0.015625	0.664062	0.007389
0.015625	0.671875	0.007941
0.015625	0.679688	0.008543
0.015625	0.687500	0.009200
0.015625	0.695312	0.009917
0.015625	0.703125	0.010697
0.015625	0.710938	0.011546
0.015625	0.718750	0.012468
0.015625	0.726562	0.013469
0.015625	0.734375	0.014556
0.015625	0.742188	0.015735
0.015625	0.750000	0.017015
0.015625	0.757812	0.018407
0.015625	0.765625	0.019921
0.015625	0.773438	0.021573
0.015625	0.781250	0.023375
0.015625	0.789062	0.025345
0.015625	0.796875	0.027498
0.015625	0.804688	0.029846
0.015625	0.812500	0.032398
0.015625	0.820312	0.035158
0.015625	0.828125	0.038122
0.015625	0.835938	0.041278
0.015625	0.843750	0.044609
0.015625	0.851562	0.048093
0.015625	0.859375	0.051703
0.015625	0.867188	0.055414
0.015625	0.875000	0.059198
0.015625	0.882812	0.063030
0.015625	0.890625	0.066881
0.015625	0.898438	0.070722
0.015625	0.906250	0.074521
0.015625	0.914062	0.078244
0.015625	0.921875	0.081850
0.015625	0.929688	0.085298
0.015625	0.937500	0.088545
0.015625	0.945312	0.091544
0.015625	0.953125	0.094252
0.015625	0.960938	0.096626
0.015625	0.968750	0.098627
0.015625	0.976562	0.100221
0.015625	0.984375	0.101381
0.015625	0.992188	0.102085
0.015625	1.000000	0.102321
0.023438	0.000000	0.000414
0.023438	0.007812	0.000415
0.023438	0.015625	0.000415
0.023438	0.023438	0.000416
0.023438	0.031250	0.000417
0.023438	0.039062	0.000419
0.023438	0.046875	0.000420
0.023438	0.054688	0.000423
0.023438	0.062500	0.000425
0.023438	0.070312	0.000428
0.023438	0.078125	0.000431
0.023438	0.085938	0.000435
0.023438	0.093750	0.000439
0.023438	0.101562	0.000443
0.023438	0.109375	0.000448
0.023438	0.117188	0.000453
0.023438	0.125000	0.000459
0.023438	0.132812	0.000465
0.023438	0.140625	0.000472
0.023438	0.148438	0.000479
0.023438	0.156250	0.000486
0.023438	0.164062	0.000495
0.023438	0.171875	0.000503
0.023438	0.179688	0.000512
0.023438	0.187500	0.000522
0.023438	0.195312	0.000532
0.023438	0.203125	0.000543
0.023438	0.210938	0.000555
0.023438	0.218750	0.000567
0.023438	0.226562	0.000581
0.023438	0.234375	0.000595
0.023438	0.242188	0.000609
0.023438	0.250000	0.000625
0.023438	0.257812	0.000641
0.023438	0.265625	0.000659
0.023438	0.273438	0.000678
0.023438	0.281250	0.000697
0.023438	0.289062	0.000718
0.023438	0.296875	0.000740
0.023438	0.304688	0.000763
0.023438	0.312500	0.000788
0.023438	0.320312	0.000814
0.023438	0.328125	0.000842
0.023438	0.335938	0.000871
0.023438	0.343750	0.000902
0.023438	0.351562	0.000935
0.023438	0.359375	0.000970
0.023438	0.367188	0.001007
0.023438	0.375000	0.001046
0.023438	0.382812	0.001088
0.023438	0.390625	0.001132
0.023438	0.398438	0.001179
0.023438	0.406250	0.001229
0.023438	0.414062	0.001282
0.023438	0.421875	0.001338
0.023438	0.429688	0.001398
0.023438	0.437500	0.001461
0.023438	0.445312	0.001529
0.023438	0.453125	0.001601
0.023438	0.460938	0.001677
0.023438	0.468750	0.001759
0.023438	0.476562	0.001846
0.023438	0.484375	0.001938
0.023438	0.492188	0.002037
0.023438	0.500000	0.002142
0.023438	0.507812	0.002254
0.023438	0.515625	0.002374
0.023438	0.523438	0.002502
0.023438	0.531250	0.002638
0.023438	0.539062	0.002784
0.023438	0.546875	0.002940
0.023438	0.554688	0.003107
0.023438	0.562500	0.003285
0.023438	0.570312	0.003477
0.023438	0.578125	0.003683
0.023438	0.585938	0.003905
0.023438	0.593750	0.004144
0.023438	0.601562	0.004402
0.023438	0.609375	0.004682
0.023438	0.617188	0.004986
0.023438	0.625000	0.005316
0.023438	0.632812	0.005676
0.023438	0.640625	0.006069
0.023438	0.648438	0.006499
0.023438	0.656250	0.006969
0.023438	0.664062	0.007484
0.023438	0.671875	0.008047
0.023438	0.679688	0.008662
0.023438	0.687500	0.009334
0.023438	0.695312	0.010068
0.023438	0.703125	0.010868
0.023438	0.710938	0.011738
0.023438	0.718750	0.012686
0.023438	0.726562	0.013716
0.023438	0.734375	0.014836
0.023438	0.742188	0.016053
0.023438	0.750000	0.017378
0.023438	0.757812	0.018820
0.023438	0.765625	0.020393
0.023438	0.773438	0.022111
0.023438	0.781250	0.023988
0.023438	0.789062	0.026040
0.023438	0.796875	0.028281
0.023438	0.804688	0.030724
0.023438	0.812500	0.033375
0.023438	0.820312	0.036235
0.023438	0.828125	0.039299
0.023438	0.835938	0.042556
0.023438	0.843750	0.045986
0.023438	0.851562	0.049569
0.023438	0.859375	0.053280
0.023438	0.867188	0.057094
0.023438	0.875000	0.060985
0.023438	0.882812	0.064927
0.023438	0.890625	0.068893
0.023438	0.898438	0.072853
0.023438	0.906250	0.076773
0.023438	0.914062	0.080618
0.023438	0.921875	0.084347
0.023438	0.929688	0.087915
0.023438	0.937500	0.091277
0.023438	0.945312	0.094384
0.023438	0.953125	0.097191
0.023438	0.960938	0.099653
0.023438	0.968750	0.101729
0.023438	0.976562	0.103383
0.023438	0.984375	0.104586
0.023438	0.992188	0.105316
0.023438	1.000000	0.105561
0.031250	0.000000	0.000416
0.031250	0.007812	0.000416
0.031250	0.015625	0.000416
0.031250	0.023438	0.000417
0.031250	0.031250	0.000418
0.031250	0.039062	0.000420
0.031250	0.046875	0.000422
0.031250	0.054688	0.000424
0.031250	0.062500	0.000426
0.031250	0.070312	0.000429
0.031250	0.078125	0.000433
0.031250	0.085938	0.000436
0.031250	0.093750	0.000440
0.031250	0.101562	0.000445
0.031250	0.109375	0.000450
0.031250	0.117188	0.000455
0.031250	0.125000	0.000461
0.031250	0.132812	0.000467
0.031250	0.140625	0.000473
0.031250	0.148438	0.000480
0.031250	0.156250	0.000488
0.031250	0.164062	0.000496
0.031250	0.171875	0.000505
0.031250	0.179688	0.000514
0.031250	0.187500	0.000524
0.031250	0.195312	0.000534
0.031250	0.203125	0.000545
0.031250	0.210938	0.000557
0.031250	0.218750	0.000569
0.031250	0.226562	0.000583
0.031250	0.234375	0.000597
0.031250	0.242188	0.000612
0.031250	0.250000	0.000627
0.031250	0.257812	0.000644
0.031250	0.265625	0.000662
0.031250	0.273438	0.000680
0.031250	0.281250	0.000700
0.031250	0.289062	0.000721
0.031250	0.296875	0.000743
0.031250	0.304688	0.000767
0.031250	0.312500	0.000791
0.031250	0.320312	0.000818
0.031250	0.328125	0.000846
0.031250	0.335938	0.000875
0.031250	0.343750	0.000906
0.031250	0.351562	0.000940
0.031250	0.359375	0.000975
0.031250	0.367188	0.001012
0.031250	0.375000	0.001052
0.031250	0.382812	0.001094
0.031250	0.390625	0.001138
0.031250	0.398438	0.001186
0.031250	0.406250	0.001236
0.031250	0.414062	0.001289
0.031250	0.421875	0.001346
0.031250	0.429688	0.001406
0.031250	0.437500	0.001471
0.031250	0.445312	0.001539
0.031250	0.453125	0.001612
0.031250	0.460938	0.001689
0.031250	0.468750	0.001772
0.031250	0.476562	0.001860
0.031250	0.484375	0.001953
0.031250	0.492188	0.002053
0.031250	0.500000	0.002160
0.031250	0.507812	0.002274
0.031250	0.515625	0.002395
0.031250	0.523438	0.002525
0.031250	0.531250	0.002663
0.031250	0.539062	0.002811
0.031250	0.546875	0.002969
0.031250	0.554688	0.003139
0.031250	0.562500	0.003321
0.031250	0.570312	0.003516
0.031250	0.578125	0.003726
0.031250	0.585938	0.003952
0.031250	0.593750	0.004196
0.031250	0.601562	0.004459
0.031250	0.609375	0.004745
0.031250	0.617188	0.005056
0.031250	0.625000	0.005394
0.031250	0.632812	0.005763
0.031250	0.640625	0.006166
0.031250	0.648438	0.006607
0.031250	0.656250	0.007090
0.031250	0.664062	0.007619
0.031250	0.671875	0.008199
0.031250	0.679688	0.008833
0.031250	0.687500	0.009527
0.031250	0.695312	0.010285
0.031250	0.703125	0.011113
0.031250	0.710938	0.012016
0.031250	0.718750	0.013000
0.031250	0.726562	0.014073
0.031250	0.734375	0.015241
0.031250	0.742188	0.016515
0.031250	0.750000	0.017905
0.031250	0.757812	0.019422
0.031250	0.765625	0.021081
0.031250	0.773438	0.022896
0.031250	0.781250	0.024883
0.031250	0.789062	0.027056
0.031250	0.796875	0.029429
0.031250	0.804688	0.032011
0.031250	0.812500	0.034807
0.031250	0.820312	0.037815
0.031250	0.828125	0.041027
0.031250	0.835938	0.044431
0.031250	0.843750	0.048007
0.031250	0.851562	0.051735
0.031250	0.859375	0.055592
0.031250	0.867188	0.059554
0.031250	0.875000	0.063597
0.031250	0.882812	0.067696
0.031250	0.890625	0.071824
0.031250	0.898438	0.075950
0.031250	0.906250	0.080040
0.031250	0.914062	0.084057
0.031250	0.921875	0.087956
0.031250	0.929688	0.091692
0.031250	0.937500	0.095215
0.031250	0.945312	0.098473
0.031250	0.953125	0.101418
0.031250	0.960938	0.104002
0.031250	0.968750	0.106182
0.031250	0.976562	0.107919
0.031250	0.984375	0.109182
0.031250	0.992188	0.109950
0.031250	1.000000	0.110207
0.039062	0.000000	0.000417
0.039062	0.007812	0.000417
0.039062	0.015625	0.000418
0.039062	0.023438	0.000419
0.039062	0.031250	0.000420
0.039062	0.039062	0.000421
0.039062	0.046875	0.000423
0.039062	0.054688	0.000425
0.039062	0.062500	0.000428
0.039062	0.070312	0.000431
0.039062	0.078125	0.000434
0.039062	0.085938	0.000438
0.039062	0.093750	0.000442
0.039062	0.101562	0.000446
0.039062	0.109375	0.000451
0.039062	0.117188	0.000457
0.039062	0.125000	0.000462
0.039062	0.132812	0.000469
0.039062	0.140625	0.000475
0.039062	0.148438	0.000482
0.039062	0.156250	0.000490
0.039062	0.164062	0.000498
0.039062	0.171875	0.000507
0.039062	0.179688	0.000516
0.039062	0.187500	0.000526
0.039062	0.195312	0.000536
0.039062	0.203125	0.000548
0.039062	0.210938	0.000559
0.039062	0.218750	0.000572
0.039062	0.226562	0.000585
0.039062	0.234375	0.000599
0.039062	0.242188	0.000614
0.039062	0.250000	0.000630
0.039062	0.257812	0.000647
0.039062	0.265625	0.000665
0.039062	0.273438	0.000684
0.039062	0.281250	0.000704
0.039062	0.289062	0.000725
0.039062	0.296875	0.000747
0.039062	0.304688	0.000771
0.039062	0.312500	0.000796
0.039062	0.320312	0.000822
0.039062	0.328125	0.000851
0.039062	0.335938	0.000880
0.039062	0.343750	0.000912
0.039062	0.351562	0.000945
0.039062	0.359375	0.000981
0.039062	0.367188	0.001019
0.039062	0.375000	0.001059
0.039062	0.382812	0.001101
0.039062	0.390625	0.001146
0.039062	0.398438	0.001194
0.039062	0.406250	0.001245
0.039062	0.414062	0.001299
0.039062	0.421875	0.001357
0.039062	0.429688	0.001418
0.039062	0.437500	0.001483
0.039062	0.445312	0.001552
0.039062	0.453125	0.001626
0.039062	0.460938	0.001705
0.039062	0.468750	0.001789
0.039062	0.476562	0.001878
0.039062	0.484375	0.001973
0.039062	0.492188	0.002075
0.039062	0.500000	0.002183
0.039062	0.507812	0.002299
0.039062	0.515625	0.002422
0.039062	0.523438	0.002554
0.039062	0.531250	0.002695
0.039062	0.539062	0.002846
0.039062	0.546875	0.003008
0.039062	0.554688	0.003181
0.039062	0.562500	0.003367
0.039062	0.570312	0.003567
0.039062	0.578125	0.003782
0.039062	0.585938	0.004013
0.039062	0.593750	0.004264
0.039062	0.601562	0.004534
0.039062	0.609375	0.004828
0.039062	0.617188	0.005148
0.039062	0.625000	0.005496
0.039062	0.632812	0.005877
0.039062	0.640625	0.006294
0.039062	0.648438	0.006750
0.039062	0.656250	0.007250
0.039062	0.664062	0.007799
0.039062	0.671875	0.008401
0.039062	0.679688	0.009061
0.039062	0.687500	0.009784
0.039062	0.695312	0.010575
0.039062	0.703125	0.011441
0.039062	0.710938	0.012387
0.039062	0.718750	0.013422
0.039062	0.726562	0.014552
0.039062	0.734375	0.015788
0.039062	0.742188	0.017139
0.039062	0.750000	0.018618
0.039062	0.757812	0.020238
0.039062	0.765625	0.022015
0.039062	0.773438	0.023965
0.039062	0.781250	0.026103
0.039062	0.789062	0.028443
0.039062	0.796875	0.030998
0.039062	0.804688	0.033772
0.039062	0.812500	0.036768
0.039062	0.820312	0.039979
0.039062	0.828125	0.043395
0.039062	0.835938	0.047000
0.039062	0.843750	0.050775
0.039062	0.851562	0.054700
0.039062	0.859375	0.058752
0.039062	0.867188	0.062910
0.039062	0.875000	0.067151
0.039062	0.882812	0.071453
0.039062	0.890625	0.075789
0.039062	0.898438	0.080127
0.039062	0.906250	0.084434
0.039062	0.914062	0.088669
0.039062	0.921875	0.092785
0.039062	0.929688	0.096732
0.039062	0.937500	0.100458
0.039062	0.945312	0.103906
0.039062	0.953125	0.107025
0.039062	0.960938	0.109762
0.039062	0.968750	0.112072
0.039062	0.976562	0.113913
0.039062	0.984375	0.115252
0.039062	0.992188	0.116065
0.039062	1.000000	0.116338
0.046875	0.000000	0.000419
0.046875	0.007812	0.000419
0.046875	0.015625	0.000420
0.046875	0.023438	0.000420
0.046875	0.031250	0.000422
0.046875	0.039062	0.000423
0.046875	0.046875	0.000425
0.046875	0.054688	0.000427
0.046875	0.062500	0.000430
0.046875	0.070312	0.000433
0.046875	0.078125	0.000436
0.046875	0.085938	0.000440
0.046875	0.093750	0.000444
0.046875	0.101562	0.000448
0.046875	0.109375	0.000453
0.046875	0.117188	0.000459
0.046875	0.125000	0.000465
0.046875	0.132812	0.000471
0.046875	0.140625	0.000477
0.046875	0.148438	0.000485
0.046875	0.156250	0.000492
0.046875	0.164062	0.000501
0.046875	0.171875	0.000509
0.046875	0.179688	0.000519
0.046875	0.187500	0.000529
0.046875	0.195312	0.000539
0.046875	0.203125	0.000551
0.046875	0.210938	0.000562
0.046875	0.218750	0.000575
0.046875	0.226562	0.000589
0.046875	0.234375	0.000603
0.046875	0.242188	0.000618
0.046875	0.250000	0.000634
0.046875	0.257812	0.000651
0.046875	0.265625	0.000669
0.046875	0.273438	0.000688
0.046875	0.281250	0.000708
0.046875	0.289062	0.000729
0.046875	0.296875	0.000752
0.046875	0.304688	0.000776
0.046875	0.312500	0.000801
0.046875	0.320312	0.000828
0.046875	0.328125	0.000857
0.046875	0.335938	0.000887
0.046875	0.343750	0.000919
0.046875	0.351562	0.000953
0.046875	0.359375	0.000989
0.046875	0.367188	0.001027
0.046875	0.375000	0.001068
0.046875	0.382812	0.001111
0.046875	0.390625	0.001156
0.046875	0.398438	0.001205
0.046875	0.406250	0.001257
0.046875	0.414062	0.001312
0.046875	0.421875	0.001370
0.046875	0.429688	0.001432
0.046875	0.437500	0.001498
0.046875	0.445312	0.001569
0.046875	0.453125	0.001644
0.046875	0.460938	0.001724
0.046875	0.468750	0.001809
0.046875	0.476562	0.001900
0.046875	0.484375	0.001997
0.046875	0.492188	0.002101
0.046875	0.500000	0.002212
0.046875	0.507812	0.002330
0.046875	0.515625	0.002456
0.046875	0.523438	0.002591
0.046875	0.531250	0.002736
0.046875	0.539062	0.002890
0.046875	0.546875	0.003056
0.046875	0.554688	0.003234
0.046875	0.562500	0.003425
0.046875	0.570312	0.003630
0.046875	0.578125	0.003852
0.046875	0.585938	0.004090
0.046875	0.593750	0.004349
0.046875	0.601562	0.004628
0.046875	0.609375	0.004933
0.046875	0.617188	0.005264
0.046875	0.625000	0.005625
0.046875	0.632812	0.006021
0.046875	0.640625	0.006455
0.046875	0.648438	0.006930
0.046875	0.656250	0.007453
0.046875	0.664062	0.008027
0.046875	0.671875	0.008658
0.046875	0.679688	0.009350
0.046875	0.687500	0.010111
0.046875	0.695312	0.010946
0.046875	0.703125	0.011861
0.046875	0.710938	0.012865
0.046875	0.718750	0.013965
0.046875	0.726562	0.015171
0.046875	0.734375	0.016495
0.046875	0.742188	0.017949
0.046875	0.750000	0.019546
0.046875	0.757812	0.021304
0.046875	0.765625	0.023239
0.046875	0.773438	0.025368
0.046875	0.781250	0.027708
0.046875	0.789062	0.030272
0.046875	0.796875	0.033068
0.046875	0.804688	0.036100
0.046875	0.812500	0.039362
0.046875	0.820312	0.042845
0.046875	0.828125	0.046532
0.046875	0.835938	0.050404
0.046875	0.843750	0.054439
0.046875	0.851562	0.058617
0.046875	0.859375	0.062917
0.046875	0.867188	0.067320
0.046875	0.875000	0.071806
0.046875	0.882812	0.076354
0.046875	0.890625	0.080939
0.046875	0.898438	0.085530
0.046875	0.906250	0.090091
0.046875	0.914062	0.094581
0.046875	0.921875	0.098949
0.046875	0.929688	0.103141
0.046875	0.937500	0.107101
0.046875	0.945312	0.110768
0.046875	0.953125	0.114085
0.046875	0.960938	0.116997
0.046875	0.968750	0.119454
0.046875	0.976562	0.121412
0.046875	0.984375	0.122837
0.046875	0.992188	0.123702
0.046875	1.000000	0.123993
0.054688	0.000000	0.000421
0.054688	0.007812	0.000421
0.054688	0.015625	0.000422
0.054688	0.023438	0.000423
0.054688	0.031250	0.000424
0.054688	0.039062	0.000425
0.054688	0.046875	0.000427
0.054688	0.054688	0.000430
0.054688	0.062500	0.000432
0.054688	0.070312	0.000435
0.054688	0.078125	0.000438
0.054688	0.085938	0.000442
0.054688	0.093750	0.000446
0.054688	0.101562	0.000451
0.054688	0.109375	0.000456
0.054688	0.117188	0.000461
0.054688	0.125000	0.000467
0.054688	0.132812	0.000473
0.054688	0.140625	0.000480
0.054688	0.148438	0.000487
0.054688	0.156250	0.000495
0.054688	0.164062	0.000504
0.054688	0.171875	0.000512
0.054688	0.179688	0.000522
0.054688	0.187500	0.000532
0.054688	0.195312	0.000543
0.054688	0.203125	0.000554
0.054688	0.210938	0.000566
0.054688	0.218750	0.000579
0.054688	0.226562	0.000593
